ts_iso,elapsed_s,state,battery_percent,height_cm,flow_vx_cms,flow_vy_cms,speed_cms,angle_roll_deg,angle_pitch_deg,angle_yaw_deg,rel_x,rel_y,rel_z,accel_x,accel_y,accel_z,colors,front_range,temp_c
2025-10-30T11:39:03-04:00,9.0,ModeFlight.Ready,100,0.0,600.0,-1500.0,1615.549,0,0,0,0.004,-0.001,0.364,0,0,97,"['yellow', 'yellow']",999.9,28.7
2025-10-30T11:39:04-04:00,9.5,ModeFlight.Ready,100,0.0,100.0,1600.0,1603.122,0,0,0,0.004,-0.001,0.364,0,0,98,"['yellow', 'yellow']",999.9,28.7
2025-10-30T11:39:04-04:00,10.0,ModeFlight.Ready,100,0.0,100.0,1600.0,1603.122,0,0,0,0.004,-0.001,0.364,0,0,98,"['yellow', 'yellow']",999.9,28.7
2025-10-30T11:39:05-04:00,10.5,ModeFlight.Ready,100,0.0,100.0,1600.0,1603.122,0,0,0,0.004,-0.001,0.364,0,0,98,"['yellow', 'yellow']",999.9,28.7
2025-10-30T11:39:05-04:00,11.0,ModeFlight.Ready,100,0.0,100.0,1600.0,1603.122,0,0,0,0.004,-0.001,0.364,0,0,98,"['yellow', 'yellow']",999.9,28.7
2025-10-30T11:39:06-04:00,11.5,ModeFlight.Ready,100,0.0,100.0,1600.0,1603.122,0,0,0,0.004,-0.001,0.364,0,0,98,"['yellow', 'yellow']",999.9,28.7
2025-10-30T11:39:06-04:00,12.0,ModeFlight.Ready,100,0.0,-500.0,-4600.0,4627.094,0,0,0,0.004,-0.001,0.364,-2,-5,98,"['yellow', 'yellow']",999.9,28.7
2025-10-30T11:39:07-04:00,12.5,ModeFlight.Ready,100,0.0,-500.0,-4600.0,4627.094,0,0,0,0.004,-0.001,-1.138,0,0,98,"['yellow', 'yellow']",999.9,28.7
2025-10-30T11:39:07-04:00,13.0,ModeFlight.Ready,100,0.0,-500.0,-4600.0,4627.094,0,0,0,-0.002,-0.001,-1.516,0,0,98,"['yellow', 'yellow']",999.9,28.7
2025-10-30T11:39:08-04:00,13.5,ModeFlight.Ready,100,0.0,1400.0,10500.0,10592.922,0,0,0,0.001,-0.001,-1.516,0,0,98,"['yellow', 'yellow']",999.9,28.79
2025-10-30T11:39:08-04:00,14.0,ModeFlight.Ready,100,0.0,1400.0,10500.0,10592.922,0,0,0,0.001,-0.001,-1.516,0,0,98,"['yellow', 'yellow']",999.9,28.79
2025-10-30T11:39:09-04:00,14.5,ModeFlight.Ready,100,0.0,-400.0,-200.0,447.214,0,0,0,0.001,-0.001,-0.384,0,0,98,"['yellow', 'yellow']",999.9,28.79
2025-10-30T11:39:09-04:00,15.0,ModeFlight.Ready,100,0.0,500.0,-38300.0,38303.264,0,0,0,0.0,0.001,-0.06,0,0,98,"['yellow', 'yellow']",999.9,28.79
2025-10-30T11:39:10-04:00,15.5,ModeFlight.Ready,100,0.0,500.0,-38300.0,38303.264,0,0,0,0.001,0.001,-0.06,0,0,98,"['yellow', 'yellow']",999.9,28.79
2025-10-30T11:39:10-04:00,16.0,ModeFlight.Ready,100,0.0,-800.0,2400.0,2529.822,0,0,0,0.001,-0.001,0.205,0,0,98,"['yellow', 'yellow']",999.9,29.11
2025-10-30T11:39:11-04:00,16.5,ModeFlight.Ready,100,0.0,-800.0,2400.0,2529.822,0,0,0,-0.001,-0.001,0.205,0,0,98,"['yellow', 'yellow']",999.9,29.11
2025-10-30T11:39:11-04:00,17.0,ModeFlight.Ready,100,0.0,-800.0,2400.0,2529.822,0,0,0,-0.001,-0.001,0.205,0,0,98,"['yellow', 'yellow']",999.9,29.11
2025-10-30T11:39:12-04:00,17.5,ModeFlight.Ready,100,0.0,-800.0,2400.0,2529.822,0,0,0,-0.001,-0.001,0.205,0,0,98,"['yellow', 'yellow']",999.9,29.11
2025-10-30T11:39:12-04:00,18.0,ModeFlight.Ready,100,0.0,-800.0,2400.0,2529.822,0,0,0,-0.001,-0.001,0.205,0,0,98,"['yellow', 'yellow']",999.9,29.11
2025-10-30T11:39:13-04:00,18.5,ModeFlight.Ready,100,0.0,-700.0,-2200.0,2308.679,0,0,0,0.005,-0.0,1.083,4,6,102,"['yellow', 'yellow']",999.9,29.24
2025-10-30T11:39:13-04:00,19.0,ModeFlight.Ready,100,0.0,100.0,-3100.0,3101.612,0,0,0,-0.003,-0.003,-0.591,0,0,98,"['yellow', 'yellow']",999.9,29.26
2025-10-30T11:39:14-04:00,19.5,ModeFlight.Ready,100,0.0,100.0,45000.0,45000.111,0,0,0,-0.003,-0.002,-0.591,0,0,98,"['yellow', 'yellow']",999.9,29.3
2025-10-30T11:39:14-04:00,20.0,ModeFlight.Ready,100,0.0,68400.0,45000.0,81875.271,0,0,0,-0.003,-0.002,-0.591,0,0,98,"['yellow', 'yellow']",999.9,29.3
2025-10-30T11:39:15-04:00,20.5,ModeFlight.Ready,100,0.0,500.0,-39600.0,39603.156,0,0,0,-0.003,-0.002,-0.591,0,0,98,"['yellow', 'yellow']",999.9,29.3
2025-10-30T11:39:15-04:00,21.0,ModeFlight.Ready,100,0.0,500.0,-39600.0,39603.156,0,0,0,-0.003,-0.002,-0.591,0,0,98,"['yellow', 'yellow']",999.9,29.45
2025-10-30T11:39:16-04:00,21.5,ModeFlight.Ready,100,0.0,500.0,-39600.0,39603.156,0,0,0,-0.003,-0.002,-0.591,0,0,97,"['yellow', 'yellow']",999.9,29.45
2025-10-30T11:39:16-04:00,22.0,ModeFlight.Ready,100,0.0,-400.0,-100.0,412.311,0,0,0,-0.003,-0.002,-0.591,0,0,98,"['yellow', 'yellow']",999.9,29.56
2025-10-30T11:39:17-04:00,22.5,ModeFlight.Ready,100,0.0,-700.0,5100.0,5147.815,0,0,0,-0.003,-0.002,-0.591,0,0,97,"['yellow', 'yellow']",999.9,29.56
2025-10-30T11:39:17-04:00,23.0,ModeFlight.Ready,100,0.0,-700.0,5100.0,5147.815,0,0,0,-0.003,-0.002,-0.591,0,0,97,"['yellow', 'yellow']",999.9,29.56
2025-10-30T11:39:18-04:00,23.5,ModeFlight.Ready,100,0.0,-300.0,63200.0,63200.712,0,0,0,-0.0,0.001,0.099,0,0,98,"['yellow', 'yellow']",999.9,29.56
2025-10-30T11:39:18-04:00,24.0,ModeFlight.Ready,100,0.0,-300.0,63200.0,63200.712,0,0,0,-0.0,0.001,0.099,0,0,98,"['yellow', 'yellow']",999.9,29.79
2025-10-30T11:39:19-04:00,24.5,ModeFlight.Ready,100,0.0,-45800.0,-50300.0,68027.421,0,0,0,0.0,-0.001,0.013,0,0,98,"['yellow', 'yellow']",999.9,29.79
2025-10-30T11:39:19-04:00,25.0,ModeFlight.Ready,100,0.0,300.0,7700.0,7705.842,0,0,0,0.0,-0.001,0.013,0,0,98,"['yellow', 'yellow']",999.9,29.91
2025-10-30T11:39:20-04:00,25.5,ModeFlight.Ready,100,0.0,300.0,7700.0,7705.842,0,0,0,0.001,0.0,-0.006,0,0,98,"['yellow', 'yellow']",999.9,29.91
2025-10-30T11:39:20-04:00,26.0,ModeFlight.Ready,100,0.0,300.0,7700.0,7705.842,0,0,0,0.001,0.001,-0.018,0,0,98,"['yellow', 'yellow']",999.9,30.03
2025-10-30T11:39:21-04:00,26.5,ModeFlight.Ready,100,0.0,300.0,41700.0,41701.079,0,0,0,-0.0,0.001,-0.018,0,0,97,"['yellow', 'yellow']",999.9,30.03
