ts_iso,elapsed_s,state,battery_percent,height_cm,flow_vx_cms,flow_vy_cms,speed_cms,angle_roll_deg,angle_pitch_deg,angle_yaw_deg,accel_x,accel_y,accel_z,colors,temp_c
2025-10-29T19:50:09-04:00,0.0,ModeFlight.Ready,75,0.0,29000.0,900.0,29013.962,0,0,53,-3,14,101,"['Unknown', 'Unknown']",46.39
2025-10-29T19:50:10-04:00,0.5,ModeFlight.Ready,75,5.9,29000.0,900.0,29013.962,4,-1,53,-3,14,101,"['black', 'black']",46.39
2025-10-29T19:50:10-04:00,1.0,ModeFlight.Ready,75,6.3,-12900.0,-22800.0,26196.374,4,-1,53,-3,14,101,"['black', 'black']",46.4
2025-10-29T19:50:11-04:00,1.5,ModeFlight.Ready,75,6.3,-12900.0,-22800.0,26196.374,4,-5,43,1,21,101,"['black', 'black']",46.4
2025-10-29T19:50:11-04:00,2.0,ModeFlight.Ready,75,5.9,7000.0,-2400.0,7400.0,4,-5,43,1,21,94,"['black', 'black']",46.4
2025-10-29T19:50:12-04:00,2.515,ModeFlight.Ready,75,5.9,7000.0,-2400.0,7400.0,7,-2,38,-1,21,127,"['black', 'black']",46.4
2025-10-29T19:50:12-04:00,3.0,ModeFlight.Ready,75,9.1,-24500.0,-20300.0,31817.291,6,1,40,-11,35,127,"['black', 'black']",46.41
2025-10-29T19:50:13-04:00,3.5,ModeFlight.Ready,75,6.6,-1900.0,-900.0,2102.38,6,1,40,-11,35,98,"['black', 'black']",46.41
2025-10-29T19:50:13-04:00,4.0,ModeFlight.Ready,75,7.3,-1900.0,1600.0,2483.948,3,1,50,0,6,97,"['black', 'black']",46.41
2025-10-29T19:50:14-04:00,4.5,ModeFlight.Ready,75,7.3,2700.0,1600.0,3138.471,3,2,49,-3,10,100,"['black', 'black']",46.43
2025-10-29T19:50:14-04:00,5.015,ModeFlight.Ready,75,7.3,2700.0,1600.0,3138.471,2,2,49,0,16,99,"['black', 'black']",46.43
2025-10-29T19:50:15-04:00,5.5,ModeFlight.Ready,75,7.3,2700.0,5300.0,5948.109,4,0,56,2,3,98,"['black', 'black']",46.43
2025-10-29T19:50:15-04:00,6.0,ModeFlight.Ready,75,7.3,-7000.0,-5500.0,8902.247,1,-1,58,0,6,99,"['black', 'black']",46.43
2025-10-29T19:50:16-04:00,6.5,ModeFlight.Ready,75,7.3,-1100.0,-5500.0,5608.921,1,-1,60,6,1,96,"['black', 'black']",46.43
2025-10-29T19:50:16-04:00,7.0,ModeFlight.Ready,75,1.9,-1100.0,-19700.0,19730.687,1,-2,60,6,1,98,"['black', 'black']",46.43
2025-10-29T19:50:17-04:00,7.5,ModeFlight.Ready,75,2.0,-2200.0,10300.0,10532.331,2,-1,61,5,1,95,"['black', 'black']",46.43
2025-10-29T19:50:17-04:00,8.0,ModeFlight.Ready,75,2.3,-2200.0,10300.0,10532.331,2,-1,61,-1,6,99,"['black', 'black']",46.43
2025-10-29T19:50:18-04:00,8.5,ModeFlight.Ready,75,2.3,-2200.0,10300.0,10532.331,2,-1,61,-4,10,94,"['black', 'black']",46.46
2025-10-29T19:50:18-04:00,9.0,ModeFlight.Ready,75,3.0,30500.0,22000.0,37606.515,4,1,60,-12,12,94,"['black', 'black']",46.46
2025-10-29T19:50:19-04:00,9.515,ModeFlight.Ready,75,3.0,31800.0,22000.0,38668.333,4,1,60,-12,12,94,"['black', 'black']",46.48
2025-10-29T19:50:19-04:00,10.0,ModeFlight.Ready,75,4.5,44000.0,15100.0,46518.921,4,1,60,-12,7,111,"['black', 'black']",46.49
2025-10-29T19:50:20-04:00,10.5,ModeFlight.Ready,75,4.5,44000.0,15100.0,46518.921,2,0,66,3,5,100,"['black', 'black']",46.5
2025-10-29T19:50:20-04:00,11.0,ModeFlight.Ready,75,4.5,44000.0,-8200.0,44757.569,2,0,67,0,7,100,"['black', 'black']",46.5
2025-10-29T19:50:21-04:00,11.5,ModeFlight.Ready,75,3.1,-4500.0,-8200.0,9353.609,2,0,67,0,1,94,"['black', 'black']",46.5
2025-10-29T19:50:21-04:00,12.0,ModeFlight.Ready,75,3.1,-4300.0,-4400.0,6152.235,2,0,67,0,6,97,"['black', 'black']",46.52
2025-10-29T19:50:22-04:00,12.5,ModeFlight.Ready,75,3.1,-4300.0,-4400.0,6152.235,2,0,68,3,4,95,"['black', 'black']",46.52
2025-10-29T19:50:22-04:00,13.0,ModeFlight.Ready,75,3.1,0.0,46300.0,46300.0,2,0,68,1,4,95,"['black', 'black']",46.53
2025-10-29T19:50:23-04:00,13.5,ModeFlight.Ready,75,1.6,300.0,58100.0,58100.775,2,0,68,1,4,95,"['black', 'black']",46.54
2025-10-29T19:50:23-04:00,14.0,ModeFlight.Ready,75,1.6,300.0,58100.0,58100.775,2,0,68,1,4,95,"['black', 'black']",46.54
2025-10-29T19:50:24-04:00,14.5,ModeFlight.Ready,75,14.8,200.0,300.0,360.555,2,0,46,-1,6,98,"['black', 'black']",46.54
2025-10-29T19:50:24-04:00,15.0,ModeFlight.Ready,75,14.8,-500.0,2000.0,2061.553,2,0,46,-1,6,98,"['black', 'black']",46.54
2025-10-29T19:50:25-04:00,15.5,ModeFlight.Ready,75,14.8,-3000.0,2000.0,3605.551,2,0,46,0,5,98,"['black', 'black']",46.54
2025-10-29T19:50:25-04:00,16.0,ModeFlight.Ready,75,12.0,-700.0,200.0,728.011,1,-1,47,4,2,105,"['black', 'black']",46.56
2025-10-29T19:50:26-04:00,16.5,ModeFlight.Ready,75,12.0,-700.0,200.0,728.011,1,-1,47,4,3,101,"['black', 'black']",46.56
2025-10-29T19:50:26-04:00,17.015,ModeFlight.Ready,75,12.0,-9700.0,-1400.0,9800.51,2,0,49,6,4,96,"['black', 'black']",46.56
2025-10-29T19:50:27-04:00,17.5,ModeFlight.Ready,75,12.0,-9700.0,-1400.0,9800.51,2,0,47,-5,3,101,"['black', 'black']",46.56
2025-10-29T19:50:27-04:00,18.0,ModeFlight.Ready,75,12.0,-9700.0,-3400.0,10278.619,0,3,46,19,-11,93,"['black', 'black']",46.56
2025-10-29T19:50:28-04:00,18.5,ModeFlight.Ready,75,12.0,-700.0,-300.0,761.577,0,2,49,-2,-4,89,"['black', 'black']",46.58
2025-10-29T19:50:28-04:00,19.0,ModeFlight.Ready,75,37.8,-200.0,-1000.0,1019.804,0,2,49,-2,-4,89,"['black', 'black']",46.58
2025-10-29T19:50:29-04:00,19.5,ModeFlight.Ready,75,38.5,4200.0,-200.0,4204.759,0,2,49,-2,-4,99,"['black', 'black']",46.58
2025-10-29T19:50:29-04:00,20.0,ModeFlight.Ready,75,38.5,4200.0,-200.0,4204.759,-1,2,55,-9,-1,99,"['black', 'black']",46.61
2025-10-29T19:50:30-04:00,20.5,ModeFlight.Ready,75,38.5,4200.0,-200.0,4204.759,-1,4,49,-3,-16,108,"['black', 'black']",46.61
2025-10-29T19:50:30-04:00,21.0,ModeFlight.Ready,75,17.5,4400.0,2000.0,4833.218,0,5,48,0,-16,108,"['black', 'black']",46.61
2025-10-29T19:50:31-04:00,21.5,ModeFlight.Ready,75,17.5,4400.0,2000.0,4833.218,0,5,48,0,0,102,"['black', 'black']",46.61
2025-10-29T19:50:31-04:00,22.0,ModeFlight.Ready,75,17.5,-300.0,-300.0,424.264,6,2,57,-3,0,102,"['black', 'black']",46.61
2025-10-29T19:50:32-04:00,22.5,ModeFlight.Ready,75,17.5,-300.0,-300.0,424.264,6,2,57,-5,3,98,"['black', 'black']",46.61
2025-10-29T19:50:32-04:00,23.0,ModeFlight.Ready,75,17.5,1000.0,6700.0,6774.216,0,1,65,-4,2,99,"['black', 'black']",46.62
2025-10-29T19:50:33-04:00,23.5,ModeFlight.Ready,75,17.5,1000.0,6700.0,6774.216,0,1,1,6,-7,96,"['black', 'black']",46.62
