ts_iso,elapsed_s,state,battery_percent,height_cm,bottom_range_cm,front_range_cm,flow_vx_cms,flow_vy_cms,speed_cms,angle_roll_deg,angle_pitch_deg,angle_yaw_deg,rel_x,rel_y,rel_z,accel_x,accel_y,accel_z,color_front,color_back,temp_c
2025-11-03T19:51:15-05:00,10.5,ModeFlight.Flight,43,999.9,999.9,999.9,-700.0,-500.0,860.233,0,-1,1,-5.007,-22.835,92.666,-11,14,103,green,yellow,41.46
2025-11-03T19:51:15-05:00,11.0,ModeFlight.Flight,40,999.9,999.9,999.9,-700.0,-500.0,860.233,2,-13,0,7.493,-22.835,92.666,8,5,106,green,yellow,41.46
2025-11-03T19:51:16-05:00,11.5,ModeFlight.Flight,40,999.9,999.9,999.9,-700.0,-7800.0,7831.347,2,-13,0,20.623,-38.113,92.93,8,5,93,green,yellow,41.46
2025-11-03T19:51:16-05:00,12.015,ModeFlight.Flight,40,999.9,999.9,999.9,-35500.0,-300.0,35501.268,-1,13,0,20.623,-38.113,103.795,11,-1,102,green,yellow,41.46
2025-11-03T19:51:17-05:00,12.5,ModeFlight.Flight,39,999.9,999.9,999.9,-35500.0,-300.0,35501.268,-1,14,0,5.65,-41.742,103.795,13,4,106,green,yellow,41.43
2025-11-03T19:51:17-05:00,13.0,ModeFlight.Flight,39,999.9,999.9,999.9,-35500.0,-300.0,35501.268,0,7,0,30.283,-42.103,93.41,5,4,106,green,yellow,41.43
2025-11-03T19:51:18-05:00,13.5,ModeFlight.Flight,37,999.9,999.9,999.9,-35500.0,-300.0,35501.268,0,7,0,68.451,-42.004,97.271,4,0,91,green,yellow,41.43
2025-11-03T19:51:18-05:00,14.0,ModeFlight.Flight,37,999.9,999.9,999.9,-35500.0,-300.0,35501.268,0,-7,0,68.451,-36.745,99.009,0,0,91,green,yellow,41.43
2025-11-03T19:51:19-05:00,14.5,ModeFlight.Flight,37,999.9,999.9,999.9,-35500.0,-200.0,35500.563,1,6,0,60.211,-34.411,99.935,-6,-4,96,green,yellow,41.42
2025-11-03T19:51:19-05:00,15.0,ModeFlight.Flight,37,999.9,999.9,999.9,-2000.0,0.0,2000.0,1,0,0,33.462,-34.408,103.741,6,-3,98,green,yellow,41.42
2025-11-03T19:51:20-05:00,15.5,ModeFlight.Flight,36,999.9,999.9,999.9,-4200.0,0.0,4200.0,1,0,0,33.508,-34.457,103.741,6,-3,92,green,yellow,41.42
2025-11-03T19:51:20-05:00,16.0,ModeFlight.Flight,36,999.9,999.9,999.9,-42600.0,100.0,42600.117,0,-5,0,33.508,-34.457,108.597,2,-7,92,green,yellow,41.42
2025-11-03T19:51:21-05:00,16.5,ModeFlight.Flight,36,999.9,999.9,193.2,-42600.0,-7300.0,43220.944,0,-5,0,-22.925,-35.513,108.597,-5,2,99,green,yellow,41.42
2025-11-03T19:51:21-05:00,17.0,ModeFlight.Flight,35,999.9,999.9,193.2,16400.0,-7300.0,17951.323,-2,-21,0,-22.925,-35.513,108.597,11,6,101,green,yellow,41.42
2025-11-03T19:51:22-05:00,17.5,ModeFlight.Flight,35,999.9,999.9,999.9,900.0,2500.0,2657.066,0,0,0,-22.925,-35.513,103.328,7,-4,103,green,yellow,41.42
2025-11-03T19:51:22-05:00,18.0,ModeFlight.Flight,35,999.9,999.9,999.9,900.0,-1200.0,1500.0,3,2,61,-20.732,-39.938,108.878,1,3,99,green,yellow,41.42
2025-11-03T19:51:23-05:00,18.5,ModeFlight.Flight,35,999.9,999.9,999.9,-800.0,-1200.0,1442.221,3,2,61,-30.053,-40.003,108.878,6,2,97,green,yellow,41.42
2025-11-03T19:51:23-05:00,19.0,ModeFlight.Flight,34,999.9,999.9,999.9,-800.0,-1200.0,1442.221,8,5,175,-19.338,-51.493,121.674,15,-3,101,green,yellow,41.42
2025-11-03T19:51:24-05:00,19.5,ModeFlight.Flight,34,999.9,999.9,999.9,-800.0,-1200.0,1442.221,0,8,-179,-18.486,-51.487,121.674,4,-3,103,green,yellow,41.48
2025-11-03T19:51:24-05:00,20.0,ModeFlight.Flight,34,999.9,999.9,999.9,-800.0,-1200.0,1442.221,0,7,-179,-18.486,-51.487,121.674,4,5,97,green,yellow,41.48
2025-11-03T19:51:25-05:00,20.5,ModeFlight.Flight,34,999.9,999.9,999.9,-800.0,600.0,1000.0,0,-13,179,-18.486,-40.41,118.031,-8,5,100,green,yellow,41.48
2025-11-03T19:51:25-05:00,21.0,ModeFlight.Flight,34,999.9,999.9,999.9,8300.0,-100.0,8300.602,0,-3,179,19.894,-40.432,118.031,0,0,103,green,yellow,41.48
2025-11-03T19:51:26-05:00,21.515,ModeFlight.Flight,34,999.9,999.9,999.9,8300.0,-100.0,8300.602,0,1,179,19.894,-40.432,118.031,-2,5,100,green,yellow,41.54
2025-11-03T19:51:26-05:00,22.0,ModeFlight.Flight,33,999.9,999.9,999.9,8300.0,-100.0,8300.602,-3,1,179,25.45,-46.886,115.416,-2,5,100,green,yellow,41.54
2025-11-03T19:51:27-05:00,22.5,ModeFlight.Flight,33,999.9,999.9,999.9,8300.0,-100.0,8300.602,-3,1,179,15.222,-53.988,117.15,-2,-1,99,green,yellow,41.54
2025-11-03T19:51:27-05:00,23.0,ModeFlight.Flight,33,999.9,999.9,999.9,8300.0,9500.0,12615.07,16,0,179,11.829,-62.592,118.328,7,-3,97,green,yellow,41.54
2025-11-03T19:51:28-05:00,23.5,ModeFlight.Flight,33,999.9,999.9,999.9,-300.0,-7900.0,7905.694,16,0,178,11.773,-62.592,118.328,-1,6,108,green,yellow,41.54
2025-11-03T19:51:28-05:00,24.0,ModeFlight.Flight,33,999.9,999.9,999.9,-300.0,-7900.0,7905.694,13,0,179,11.773,-62.592,118.328,-1,10,95,green,yellow,41.54
2025-11-03T19:51:29-05:00,24.515,ModeFlight.Flight,33,999.9,999.9,999.9,-300.0,-7900.0,7905.694,-4,16,179,11.773,-19.266,118.24,0,10,95,green,yellow,41.54
2025-11-03T19:51:29-05:00,25.0,ModeFlight.Flight,33,999.9,83.9,999.9,-300.0,7000.0,7006.426,-4,16,179,5.192,-18.217,106.246,0,10,95,green,yellow,41.47
2025-11-03T19:51:30-05:00,25.5,ModeFlight.Flight,33,83.9,83.9,999.9,38000.0,-200.0,38000.526,0,-10,179,7.847,-18.268,106.246,-14,0,95,green,yellow,41.47
2025-11-03T19:51:30-05:00,26.0,ModeFlight.Flight,32,83.9,83.9,999.9,38000.0,-200.0,38000.526,0,-13,179,7.847,-18.268,106.246,-14,3,100,green,yellow,41.47
2025-11-03T19:51:31-05:00,26.5,ModeFlight.Flight,32,83.9,999.9,999.9,38000.0,-200.0,38000.526,0,0,178,7.847,-17.794,125.161,5,-1,80,green,yellow,41.47
2025-11-03T19:51:31-05:00,27.0,ModeFlight.Flight,32,999.9,999.9,999.9,38000.0,-200.0,38000.526,0,0,179,-5.016,-17.795,124.981,7,-8,99,green,yellow,41.51
2025-11-03T19:51:32-05:00,27.5,ModeFlight.Flight,32,999.9,999.9,999.9,38000.0,-200.0,38000.526,0,0,179,-13.116,-17.181,101.475,16,-8,112,green,yellow,41.51
2025-11-03T19:51:32-05:00,28.0,ModeFlight.Flight,32,999.9,999.9,999.9,38000.0,-200.0,38000.526,0,0,179,-8.702,-17.31,91.91,7,-14,79,green,yellow,41.52
2025-11-03T19:51:33-05:00,28.5,ModeFlight.Flight,32,999.9,999.9,999.9,38000.0,-200.0,38000.526,0,0,179,-6.539,-16.397,77.985,-5,9,79,green,yellow,41.52
2025-11-03T19:51:33-05:00,29.0,ModeFlight.Flight,32,73.5,73.5,999.9,38000.0,-200.0,38000.526,0,0,179,-6.539,-16.397,77.985,-5,9,79,green,yellow,41.52
2025-11-03T19:51:34-05:00,29.5,ModeFlight.Flight,32,67.9,67.9,999.9,38000.0,-200.0,38000.526,0,0,179,-6.539,-16.397,77.985,-9,9,89,green,yellow,41.53
2025-11-03T19:51:34-05:00,30.0,ModeFlight.Flight,32,67.9,67.9,999.9,38000.0,7000.0,38639.358,0,-1,-151,-6.539,-16.397,77.985,1,4,112,green,yellow,41.54
2025-11-03T19:51:35-05:00,30.515,ModeFlight.Flight,32,67.9,41.7,999.9,4800.0,7000.0,8487.638,12,-1,-151,-6.539,-14.449,44.103,10,0,103,green,yellow,41.54
2025-11-03T19:51:35-05:00,31.0,ModeFlight.Flight,31,41.7,41.7,999.9,7400.0,-15600.0,17266.152,-2,-1,-136,-12.838,-14.265,44.103,5,1,96,green,yellow,41.54
2025-11-03T19:51:36-05:00,31.5,ModeFlight.Flight,31,56.0,56.0,999.9,7400.0,-15600.0,17266.152,-4,-2,-132,-12.838,-7.862,60.823,0,-4,94,green,yellow,41.54
2025-11-03T19:51:36-05:00,32.0,ModeFlight.Flight,31,61.4,60.2,999.9,500.0,6500.0,6519.202,-4,-1,-132,-23.301,-11.417,58.85,0,-4,94,green,yellow,41.54
2025-11-03T19:51:37-05:00,32.515,ModeFlight.Flight,31,60.2,60.2,999.9,-200.0,3400.0,3405.877,1,0,-120,-23.132,-11.477,58.85,-2,-1,98,green,yellow,41.54
2025-11-03T19:51:37-05:00,33.0,ModeFlight.Flight,31,60.2,66.2,999.9,1200.0,44600.0,44616.141,1,0,-120,-23.132,-11.477,59.846,5,7,102,green,yellow,41.54
2025-11-03T19:51:38-05:00,33.5,ModeFlight.Flight,31,66.2,66.2,999.9,-100.0,15200.0,15200.329,11,0,-71,-20.24,-12.956,59.846,11,1,106,green,yellow,41.54
2025-11-03T19:51:38-05:00,34.0,ModeFlight.Flight,31,66.2,66.2,999.9,-100.0,-21400.0,21400.234,11,0,-71,-28.483,-16.579,63.324,11,1,106,green,yellow,41.54
2025-11-03T19:51:39-05:00,34.5,ModeFlight.Flight,31,66.2,66.2,999.9,-200.0,-21400.0,21400.935,11,0,-71,-28.571,-16.579,59.019,11,1,106,green,yellow,41.54
2025-11-03T19:51:39-05:00,35.0,ModeFlight.Flight,31,999.9,999.9,999.9,-600.0,200.0,632.456,11,0,-71,-28.013,-16.584,59.019,11,1,106,green,yellow,41.54
2025-11-03T19:51:40-05:00,35.5,ModeFlight.Flight,31,999.9,999.9,999.9,-600.0,-25000.0,25007.199,11,0,-71,-18.231,-14.309,55.193,11,1,106,green,yellow,41.54
2025-11-03T19:51:40-05:00,36.0,ModeFlight.Flight,31,999.9,999.9,999.9,500.0,-25000.0,25005.0,11,0,-72,-11.827,-11.83,54.126,12,0,100,green,yellow,41.54
2025-11-03T19:51:41-05:00,36.5,ModeFlight.Flight,31,999.9,999.9,999.9,500.0,13700.0,13709.121,2,0,-72,-11.719,-11.83,54.126,0,-6,99,green,yellow,41.45
2025-11-03T19:51:41-05:00,37.0,ModeFlight.Flight,31,999.9,999.9,999.9,8100.0,-2800.0,8570.298,4,0,-72,6.505,-14.524,45.844,-7,-2,99,green,yellow,41.4
2025-11-03T19:51:42-05:00,37.515,ModeFlight.Flight,31,999.9,999.9,999.9,8100.0,-2800.0,8570.298,4,0,-72,6.487,-14.524,45.844,-7,-2,99,green,yellow,41.37
2025-11-03T19:51:42-05:00,38.015,ModeFlight.Flight,31,34.6,34.6,999.9,8100.0,-2800.0,8570.298,4,0,-72,6.487,-14.524,45.844,-7,-2,97,green,yellow,41.37
2025-11-03T19:51:43-05:00,38.5,ModeFlight.Flight,31,36.6,36.6,999.9,8100.0,-2800.0,8570.298,-1,5,-71,6.487,-14.524,45.844,0,-9,98,green,yellow,41.37
2025-11-03T19:51:43-05:00,39.0,ModeFlight.Flight,31,36.6,36.8,999.9,8100.0,0.0,8100.0,-1,-1,-71,6.487,-14.524,45.844,-5,0,101,green,yellow,41.37
2025-11-03T19:51:44-05:00,39.5,ModeFlight.Flight,31,38.0,38.0,999.9,14700.0,0.0,14700.0,0,8,-71,6.487,-14.524,45.844,0,-7,97,green,yellow,41.37
2025-11-03T19:51:44-05:00,40.0,ModeFlight.Flight,31,38.6,38.6,999.9,14700.0,0.0,14700.0,0,8,-71,6.487,-14.524,45.844,0,-4,94,green,yellow,41.35
2025-11-03T19:51:45-05:00,40.5,ModeFlight.Flight,31,38.6,999.9,999.9,14700.0,6500.0,16072.959,-1,-14,-70,9.173,-29.187,42.757,-9,-4,94,green,yellow,41.35
2025-11-03T19:51:45-05:00,41.0,ModeFlight.Flight,31,999.9,31.8,999.9,-7300.0,6500.0,9774.457,-1,-14,-70,9.29,-29.028,40.089,-9,-4,94,green,yellow,41.35
2025-11-03T19:51:46-05:00,41.5,ModeFlight.Flight,31,31.8,32.7,999.9,-7300.0,-5300.0,9021.086,-1,-14,-70,6.399,-18.773,40.089,-4,1,103,green,yellow,41.35
2025-11-03T19:51:46-05:00,42.0,ModeFlight.Flight,31,32.7,32.7,999.9,-26700.0,1100.0,26722.65,0,7,-71,6.399,-18.773,40.089,0,-2,102,green,yellow,41.35
2025-11-03T19:51:47-05:00,42.5,ModeFlight.Flight,31,33.9,33.9,999.9,-22000.0,1100.0,22027.483,0,-1,-71,-2.672,-4.109,35.365,4,-5,99,green,yellow,41.35
2025-11-03T19:51:47-05:00,43.0,ModeFlight.Flight,31,34.4,34.4,999.9,-22000.0,1100.0,22027.483,0,0,-71,-2.758,-4.086,35.365,1,-7,99,green,yellow,41.35
2025-11-03T19:51:48-05:00,43.5,ModeFlight.Flight,31,34.4,34.4,999.9,-22000.0,-800.0,22014.541,0,0,-71,-3.764,-8.605,35.405,1,-7,96,green,yellow,41.36
2025-11-03T19:51:48-05:00,44.0,ModeFlight.Flight,31,35.7,35.7,999.9,2900.0,-800.0,3008.322,0,0,-71,-3.869,-10.023,33.578,1,-7,96,green,yellow,41.36
2025-11-03T19:51:49-05:00,44.5,ModeFlight.Flight,31,35.7,35.7,999.9,-4300.0,500.0,4328.972,0,0,-71,-4.829,-9.595,15.1,1,-7,96,green,yellow,41.36
2025-11-03T19:51:49-05:00,45.0,ModeFlight.Landing,31,35.7,35.7,999.9,-4000.0,-58500.0,58636.593,0,0,-65,-4.802,-9.444,6.899,-3,0,96,green,yellow,41.26
2025-11-03T19:51:50-05:00,45.5,ModeFlight.Landing,31,35.7,-100.0,19.5,500.0,40700.0,40703.071,0,0,-65,-4.802,-9.444,6.899,4,0,96,green,yellow,41.26
2025-11-03T19:51:50-05:00,46.0,ModeFlight.Landing,31,-100.0,-100.0,19.5,500.0,40700.0,40703.071,0,0,-65,-4.802,-9.444,6.899,4,0,98,green,yellow,41.22
2025-11-03T19:51:51-05:00,46.5,ModeFlight.Landing,31,-100.0,-100.0,19.5,500.0,40700.0,40703.071,0,0,-65,-4.802,-9.444,6.899,0,0,98,green,yellow,41.28
2025-11-03T19:51:51-05:00,47.0,ModeFlight.Landing,31,-100.0,-100.0,999.9,200.0,-1600.0,1612.452,0,0,-65,-4.802,-9.444,6.899,0,0,98,green,yellow,41.33
2025-11-03T19:51:52-05:00,47.5,ModeFlight.Landing,35,-100.0,-100.0,25.0,200.0,-1600.0,1612.452,0,0,-65,-4.802,-9.444,6.899,0,0,98,green,yellow,41.33
2025-11-03T19:51:52-05:00,48.0,ModeFlight.Ready,35,-100.0,-100.0,28.4,200.0,60800.0,60800.329,0,0,-65,-4.802,-9.444,6.899,0,0,98,green,yellow,41.42
2025-11-03T19:51:53-05:00,48.515,ModeFlight.Ready,35,-100.0,-100.0,20.5,200.0,60800.0,60800.329,0,0,-65,-4.802,-9.444,6.899,0,0,98,green,yellow,41.42
2025-11-03T19:51:53-05:00,49.0,ModeFlight.Ready,40,-100.0,-100.0,20.5,200.0,60800.0,60800.329,0,0,-65,-4.802,-9.444,6.899,0,0,98,green,yellow,41.51
2025-11-03T19:51:54-05:00,49.5,ModeFlight.Ready,42,-100.0,-100.0,19.1,200.0,60800.0,60800.329,0,0,-65,-4.802,-9.444,6.899,0,0,98,green,yellow,41.51
2025-11-03T19:51:54-05:00,50.0,ModeFlight.Ready,42,-100.0,-100.0,999.9,0.0,1600.0,1600.0,0,0,-65,-4.802,-9.444,6.899,0,0,98,green,yellow,41.51
2025-11-03T19:51:55-05:00,50.5,ModeFlight.Ready,42,-100.0,-100.0,999.9,800.0,400.0,894.427,0,0,-65,-4.802,-9.444,6.899,0,0,98,green,yellow,41.51
