ts_iso,elapsed_s,state,battery_percent,height_cm,flow_vx_cms,flow_vy_cms,speed_cms,angle_roll_deg,angle_pitch_deg,angle_yaw_deg,rel_x,rel_y,rel_z,accel_x,accel_y,accel_z,colors,front_range,temp_c
2025-10-30T11:43:27-04:00,5.0,ModeFlight.Ready,100,0.0,-1000.0,-3700.0,3832.754,0,0,0,21.192,-2.517,-0.024,0,0,98,"['yellow', 'yellow']",999.9,36.54
2025-10-30T11:43:28-04:00,5.5,ModeFlight.Ready,100,0.0,900.0,-2100.0,2284.732,0,0,0,21.191,-2.517,-0.024,0,0,98,"['yellow', 'yellow']",999.9,36.54
2025-10-30T11:43:28-04:00,6.0,ModeFlight.Ready,100,0.0,-500.0,-3500.0,3535.534,0,0,0,21.193,-2.52,-0.003,0,0,97,"['yellow', 'yellow']",999.9,36.55
2025-10-30T11:43:29-04:00,6.5,ModeFlight.Ready,100,0.0,500.0,-700.0,860.233,0,0,0,21.193,-2.518,0.017,0,0,98,"['yellow', 'yellow']",999.9,36.57
2025-10-30T11:43:29-04:00,7.0,ModeFlight.Ready,100,0.0,600.0,-4600.0,4638.965,0,0,0,21.193,-2.518,0.019,0,0,98,"['yellow', 'yellow']",999.9,36.57
2025-10-30T11:43:30-04:00,7.5,ModeFlight.Ready,100,0.0,300.0,1600.0,1627.882,0,0,0,21.193,-2.518,-0.002,0,0,98,"['yellow', 'yellow']",999.9,36.58
2025-10-30T11:43:30-04:00,8.0,ModeFlight.Ready,100,0.0,100.0,-9400.0,9400.532,0,0,0,21.193,-2.517,-0.007,0,0,98,"['yellow', 'yellow']",999.9,36.58
2025-10-30T11:43:31-04:00,8.5,ModeFlight.Ready,100,0.0,-100.0,-49700.0,49700.101,0,0,0,21.191,-2.517,0.0,0,0,98,"['yellow', 'yellow']",999.9,36.58
2025-10-30T11:43:31-04:00,9.0,ModeFlight.Ready,100,0.0,-600.0,-49700.0,49703.622,0,0,0,21.191,-2.517,0.0,0,0,98,"['yellow', 'yellow']",999.9,36.58
2025-10-30T11:43:32-04:00,9.5,ModeFlight.Ready,100,0.0,-600.0,-49700.0,49703.622,0,0,0,21.191,-2.517,0.0,0,0,98,"['yellow', 'yellow']",999.9,36.58
2025-10-30T11:43:32-04:00,10.0,ModeFlight.Ready,100,0.0,-600.0,-49700.0,49703.622,0,0,0,21.191,-2.517,0.0,0,0,98,"['yellow', 'yellow']",999.9,36.58
2025-10-30T11:43:33-04:00,10.5,ModeFlight.Ready,100,0.0,-600.0,-49700.0,49703.622,0,0,0,21.191,-2.517,0.0,0,0,98,"['yellow', 'yellow']",999.9,36.58
2025-10-30T11:43:33-04:00,11.0,ModeFlight.Ready,100,0.0,-600.0,-49700.0,49703.622,0,0,0,21.191,-2.517,0.0,0,0,98,"['yellow', 'yellow']",999.9,36.58
2025-10-30T11:43:34-04:00,11.5,ModeFlight.Ready,100,0.0,-600.0,-49700.0,49703.622,0,0,0,21.191,-2.517,0.0,0,0,98,"['yellow', 'yellow']",999.9,36.58
2025-10-30T11:43:34-04:00,12.0,ModeFlight.Ready,100,0.0,-600.0,-49700.0,49703.622,0,0,0,21.191,-2.517,0.0,0,0,97,"['yellow', 'yellow']",999.9,36.67
2025-10-30T11:43:35-04:00,12.5,ModeFlight.Ready,100,0.0,-600.0,-49700.0,49703.622,0,0,0,21.191,-2.517,-0.02,0,0,98,"['yellow', 'yellow']",999.9,36.67
2025-10-30T11:43:35-04:00,13.016,ModeFlight.Ready,100,0.0,-100.0,16000.0,16000.312,0,0,0,21.191,-2.515,-0.02,0,0,98,"['yellow', 'yellow']",999.9,36.68
2025-10-30T11:43:36-04:00,13.5,ModeFlight.Ready,100,0.0,-400.0,-6600.0,6612.11,0,0,0,21.19,-2.518,-0.009,0,0,98,"['yellow', 'yellow']",999.9,36.68
2025-10-30T11:43:36-04:00,14.0,ModeFlight.Ready,100,0.0,-400.0,-6600.0,6612.11,0,0,0,21.19,-2.518,-0.009,0,0,97,"['yellow', 'yellow']",999.9,36.68
2025-10-30T11:43:37-04:00,14.516,ModeFlight.Ready,100,0.0,-400.0,-6600.0,6612.11,0,0,0,21.19,-2.518,-0.009,0,0,97,"['yellow', 'yellow']",999.9,36.7
2025-10-30T11:43:37-04:00,15.0,ModeFlight.Ready,100,0.0,-1000.0,-8200.0,8260.751,0,0,0,21.19,-2.518,-0.009,0,0,98,"['yellow', 'yellow']",999.9,36.71
2025-10-30T11:43:38-04:00,15.5,ModeFlight.Ready,100,0.0,-1000.0,-8200.0,8260.751,0,0,0,21.192,-2.517,0.013,0,0,98,"['yellow', 'yellow']",999.9,36.71
2025-10-30T11:43:38-04:00,16.0,ModeFlight.Ready,100,0.0,-1000.0,-8200.0,8260.751,0,0,0,21.192,-2.517,-0.011,0,0,98,"['yellow', 'yellow']",999.9,36.71
2025-10-30T11:43:39-04:00,16.5,ModeFlight.Ready,100,0.0,-1000.0,-8200.0,8260.751,0,0,0,21.193,-2.519,-0.011,0,0,98,"['yellow', 'yellow']",999.9,36.71
2025-10-30T11:43:39-04:00,17.016,ModeFlight.Ready,100,0.0,-1000.0,-8200.0,8260.751,0,0,0,21.193,-2.519,-0.011,0,0,98,"['yellow', 'yellow']",999.9,36.72
2025-10-30T11:43:40-04:00,17.5,ModeFlight.Ready,100,0.0,-300.0,2600.0,2617.25,0,0,0,21.193,-2.517,-0.018,0,0,98,"['yellow', 'yellow']",999.9,36.72
2025-10-30T11:43:40-04:00,18.0,ModeFlight.Ready,100,0.0,-300.0,1600.0,1627.882,0,0,0,21.193,-2.517,-0.018,0,0,98,"['yellow', 'yellow']",999.9,36.73
2025-10-30T11:43:41-04:00,18.5,ModeFlight.Ready,100,0.0,-300.0,-22700.0,22701.982,0,0,0,21.193,-2.52,-0.002,0,0,98,"['yellow', 'yellow']",16.8,36.73
2025-10-30T11:43:41-04:00,19.0,ModeFlight.Ready,100,0.0,28700.0,-22700.0,36592.076,0,0,0,21.194,-2.519,-0.002,0,0,98,"['yellow', 'yellow']",16.8,36.73
2025-10-30T11:43:42-04:00,19.5,ModeFlight.Ready,100,0.0,-200.0,-1800.0,1811.077,0,0,0,21.194,-2.519,-0.002,0,0,97,"['yellow', 'yellow']",999.9,36.74
2025-10-30T11:43:42-04:00,20.0,ModeFlight.Ready,100,0.0,-100.0,-200.0,223.607,0,0,0,21.192,-2.518,-0.021,0,0,98,"['yellow', 'yellow']",999.9,36.74
2025-10-30T11:43:43-04:00,20.5,ModeFlight.Ready,100,0.0,-100.0,-200.0,223.607,0,0,0,21.192,-2.518,-0.011,0,0,98,"['yellow', 'yellow']",999.9,36.74
2025-10-30T11:43:43-04:00,21.0,ModeFlight.Ready,100,0.0,-100.0,-200.0,223.607,0,0,0,21.194,-2.518,-0.011,0,0,98,"['yellow', 'yellow']",999.9,36.75
2025-10-30T11:43:44-04:00,21.5,ModeFlight.Ready,100,0.0,500.0,2700.0,2745.906,0,0,0,21.194,-2.518,-0.011,0,0,98,"['yellow', 'yellow']",999.9,36.75
2025-10-30T11:43:44-04:00,22.0,ModeFlight.Ready,100,0.0,-400.0,-400.0,565.685,0,0,0,21.194,-2.518,-0.011,0,0,98,"['yellow', 'yellow']",999.9,36.75
2025-10-30T11:43:45-04:00,22.5,ModeFlight.Ready,100,0.0,-400.0,-400.0,565.685,0,0,0,21.194,-2.518,-0.011,0,0,98,"['yellow', 'yellow']",999.9,36.75
2025-10-30T11:43:45-04:00,23.0,ModeFlight.Ready,100,0.0,-24000.0,-63600.0,67977.643,0,0,0,21.194,-2.518,-0.011,0,0,97,"['yellow', 'yellow']",999.9,36.76
2025-10-30T11:43:46-04:00,23.5,ModeFlight.Ready,100,0.0,-24000.0,-63600.0,67977.643,0,0,0,21.194,-2.519,-0.027,0,0,97,"['yellow', 'yellow']",999.9,36.77
2025-10-30T11:43:46-04:00,24.016,ModeFlight.Ready,100,0.0,-24000.0,-63600.0,67977.643,0,0,0,21.192,-2.515,-0.019,0,0,97,"['yellow', 'yellow']",999.9,36.77
2025-10-30T11:43:47-04:00,24.5,ModeFlight.Ready,100,0.0,-24000.0,-63600.0,67977.643,0,0,0,21.192,-2.518,-0.006,0,0,97,"['yellow', 'yellow']",999.9,36.77
2025-10-30T11:43:47-04:00,25.0,ModeFlight.Ready,100,0.0,-24000.0,-63600.0,67977.643,0,0,0,21.191,-2.518,0.01,0,0,98,"['yellow', 'yellow']",999.9,36.77
2025-10-30T11:43:48-04:00,25.5,ModeFlight.Ready,100,0.0,-500.0,2600.0,2647.64,0,0,0,21.194,-2.518,0.017,0,0,98,"['yellow', 'yellow']",999.9,36.77
2025-10-30T11:43:48-04:00,26.016,ModeFlight.Ready,100,0.0,-500.0,2600.0,2647.64,0,0,0,21.194,-2.518,0.017,0,0,98,"['yellow', 'yellow']",31.6,36.79
2025-10-30T11:43:49-04:00,26.5,ModeFlight.Ready,100,0.0,-1300.0,-58100.0,58114.542,0,0,0,21.194,-2.518,0.017,0,0,97,"['yellow', 'yellow']",999.9,36.78
2025-10-30T11:43:49-04:00,27.016,ModeFlight.Ready,100,0.0,-1300.0,4100.0,4301.163,0,0,0,21.194,-2.519,-0.016,0,0,97,"['yellow', 'yellow']",999.9,36.78
