ts_iso,elapsed_s,state,battery_percent,height_cm,bottom_range_cm,front_range_cm,flow_vx_cms,flow_vy_cms,speed_cms,angle_roll_deg,angle_pitch_deg,angle_yaw_deg,rel_x,rel_y,rel_z,accel_x,accel_y,accel_z,color_front,color_back,temp_c
2025-11-03T19:34:42-05:00,28.5,ModeFlight.Flight,36,999.9,999.9,999.9,-6000.0,-3600.0,6997.142,15,0,-51,-45.973,12.229,69.348,2,-2,111,black,black,39.41
2025-11-03T19:34:42-05:00,29.0,ModeFlight.Flight,36,999.9,999.9,999.9,-1700.0,-49700.0,49729.066,0,0,-51,-47.494,12.267,69.348,2,-2,84,black,black,39.43
2025-11-03T19:34:43-05:00,29.516,ModeFlight.Flight,36,999.9,999.9,999.9,-1700.0,10400.0,10538.026,-15,1,-15,-47.494,12.267,69.348,-2,-5,105,black,black,39.44
2025-11-03T19:34:43-05:00,30.0,ModeFlight.Flight,36,999.9,999.9,999.9,500.0,39700.0,39703.148,-15,1,-15,-55.088,29.398,48.106,-4,-5,105,black,black,39.45
2025-11-03T19:34:44-05:00,30.5,ModeFlight.Flight,36,999.9,51.9,999.9,500.0,39700.0,39703.148,8,-1,-9,-54.965,42.725,51.425,-2,-6,82,black,black,39.45
2025-11-03T19:34:44-05:00,31.0,ModeFlight.Flight,34,34.2,34.2,999.9,-4600.0,-22300.0,22769.497,7,-1,-9,-51.689,32.796,31.237,-2,-6,82,black,black,39.45
2025-11-03T19:34:45-05:00,31.5,ModeFlight.Flight,34,34.2,34.2,999.9,-6600.0,-29700.0,30424.497,7,-1,-9,-60.803,18.886,24.158,-2,-6,82,black,black,39.45
2025-11-03T19:34:45-05:00,32.0,ModeFlight.Flight,34,34.2,34.2,999.9,-7000.0,-29700.0,30513.767,7,2,-7,-60.909,18.886,24.158,3,-1,104,black,black,39.45
2025-11-03T19:34:46-05:00,32.5,ModeFlight.Flight,34,34.2,34.2,999.9,-7000.0,-29700.0,30513.767,6,2,-7,-60.909,18.886,24.158,2,-10,104,black,black,39.45
2025-11-03T19:34:46-05:00,33.0,ModeFlight.Flight,33,999.9,999.9,999.9,-100.0,7600.0,7600.658,-3,0,-7,-76.963,-12.102,94.566,7,-10,104,black,black,39.45
2025-11-03T19:34:47-05:00,33.5,ModeFlight.Flight,33,999.9,10.9,999.9,20500.0,31900.0,37919.124,-3,0,-7,-76.94,-12.048,93.579,7,-10,104,black,black,39.45
2025-11-03T19:34:47-05:00,34.0,ModeFlight.Flight,33,10.9,10.9,999.9,20500.0,31900.0,37919.124,-3,0,-8,-69.173,1.702,93.579,-5,-1,77,black,black,39.45
2025-11-03T19:34:48-05:00,34.5,ModeFlight.Flight,33,9.2,2.6,65.3,20500.0,31900.0,37919.124,1,0,-8,-70.357,1.165,0.728,5,0,106,black,black,39.45
2025-11-03T19:34:48-05:00,35.0,ModeFlight.Flight,33,4.5,4.5,999.9,20500.0,31900.0,37919.124,1,0,-9,-70.357,1.165,0.728,0,-2,115,black,black,39.45
2025-11-03T19:34:49-05:00,35.5,ModeFlight.Flight,34,8.2,8.2,999.9,20500.0,31900.0,37919.124,0,2,-7,-70.357,1.165,0.728,8,0,83,black,black,39.45
2025-11-03T19:34:49-05:00,36.0,ModeFlight.Flight,34,12.3,12.3,999.9,20500.0,-22800.0,30660.887,0,2,-10,-70.357,1.165,0.728,3,0,102,black,black,39.45
2025-11-03T19:34:50-05:00,36.5,ModeFlight.Flight,34,9.8,9.8,999.9,16000.0,-16400.0,22912.006,0,2,-10,-83.198,-0.877,3.251,3,0,93,black,black,39.45
2025-11-03T19:34:50-05:00,37.0,ModeFlight.Flight,34,9.8,-100.0,999.9,15800.0,7400.0,17447.063,0,0,-13,-83.162,-0.904,3.251,-2,-12,100,black,black,39.14
2025-11-03T19:34:51-05:00,37.5,ModeFlight.Ready,38,-100.0,-100.0,40.2,-26000.0,7400.0,27032.573,0,0,-12,-83.162,-0.904,3.251,-1,0,98,light blue,light blue,39.14
2025-11-03T19:34:51-05:00,38.0,ModeFlight.Ready,38,-100.0,-100.0,999.9,-26000.0,7400.0,27032.573,0,0,-12,-83.162,-0.904,3.251,0,0,97,light blue,light blue,39.14
2025-11-03T19:34:52-05:00,38.5,ModeFlight.Ready,38,-100.0,-100.0,999.9,-26000.0,7400.0,27032.573,0,0,-12,-83.162,-0.904,3.251,0,0,97,light blue,light blue,39.14
2025-11-03T19:34:52-05:00,39.0,ModeFlight.Ready,38,-100.0,-100.0,999.9,-26000.0,7400.0,27032.573,0,0,-12,-83.162,-0.904,3.251,0,0,98,light blue,light blue,39.14
2025-11-03T19:34:53-05:00,39.5,ModeFlight.Ready,40,-100.0,-100.0,999.9,-26000.0,7400.0,27032.573,0,0,-12,-83.162,-0.904,3.251,0,0,98,light blue,light blue,39.14
2025-11-03T19:34:53-05:00,40.0,ModeFlight.Ready,40,-100.0,-100.0,33.6,-26000.0,7400.0,27032.573,0,0,-12,-83.162,-0.904,3.251,0,0,98,light blue,light blue,39.14
2025-11-03T19:34:54-05:00,40.5,ModeFlight.Ready,40,-100.0,-100.0,33.6,-26000.0,7400.0,27032.573,0,0,-12,-83.162,-0.904,3.251,0,0,97,light blue,light blue,39.14
2025-11-03T19:34:54-05:00,41.0,ModeFlight.Ready,46,-100.0,-100.0,999.9,-26000.0,7400.0,27032.573,0,0,-12,-83.162,-0.904,3.251,0,0,97,light blue,light blue,39.14
2025-11-03T19:34:55-05:00,41.5,ModeFlight.Ready,46,-100.0,-100.0,999.9,-26000.0,7400.0,27032.573,0,0,-12,-83.162,-0.904,3.251,0,0,98,light blue,light blue,39.38
2025-11-03T19:34:55-05:00,42.0,ModeFlight.Ready,46,-100.0,-100.0,999.9,-26000.0,7400.0,27032.573,0,0,-12,-83.162,-0.904,3.251,0,0,98,light blue,light blue,39.38
2025-11-03T19:34:56-05:00,42.5,ModeFlight.Ready,50,-100.0,-100.0,999.9,-26000.0,7400.0,27032.573,0,0,-12,-83.162,-0.904,3.251,0,0,98,light blue,light blue,39.46
2025-11-03T19:34:56-05:00,43.0,ModeFlight.Ready,50,-100.0,-100.0,999.9,-26000.0,7400.0,27032.573,0,0,-12,-83.162,-0.904,3.251,0,0,98,light blue,light blue,39.46
2025-11-03T19:34:57-05:00,43.5,ModeFlight.Ready,52,-100.0,-100.0,999.9,-26000.0,7400.0,27032.573,0,0,-12,-83.162,-0.904,3.251,0,0,97,light blue,black,39.52
