ts_iso,elapsed_s,state,battery_percent,height_cm,flow_vx_cms,flow_vy_cms,speed_cms,angle_roll_deg,angle_pitch_deg,angle_yaw_deg,rel_x,rel_y,rel_z,accel_x,accel_y,accel_z,colors,front_range,temp_c
2025-10-30T11:44:14-04:00,10.5,ModeFlight.Flight,85,999.9,-6400.0,99500.0,99705.617,6,0,-67,3.791,-18.934,36.033,6,2,108,"['yellow', 'yellow']",999.9,36.34
2025-10-30T11:44:15-04:00,11.0,ModeFlight.Flight,85,999.9,16100.0,-14700.0,21801.376,0,-1,-126,3.791,-18.934,78.138,1,13,96,"['yellow', 'yellow']",999.9,36.33
2025-10-30T11:44:15-04:00,11.5,ModeFlight.Flight,82,70.2,-39100.0,21600.0,44669.565,0,-1,-126,15.377,-15.881,78.984,1,13,104,"['yellow', 'yellow']",12.7,36.33
2025-10-30T11:44:16-04:00,12.0,ModeFlight.Flight,82,70.2,-7000.0,-6200.0,9350.936,-1,5,-127,15.485,-15.881,78.984,-1,-3,95,"['yellow', 'yellow']",12.7,36.33
2025-10-30T11:44:16-04:00,12.515,ModeFlight.Flight,82,70.2,-7000.0,-6200.0,9350.936,-1,0,-127,23.899,-5.909,72.479,7,6,76,"['yellow', 'yellow']",12.7,36.33
2025-10-30T11:44:17-04:00,13.0,ModeFlight.Flight,80,70.2,-7000.0,-6200.0,9350.936,1,0,-127,23.899,-5.909,72.479,7,6,76,"['yellow', 'yellow']",12.7,36.33
2025-10-30T11:44:17-04:00,13.5,ModeFlight.Flight,80,70.2,-200.0,-30900.0,30900.647,-2,0,-128,23.899,-5.909,20.066,2,-3,101,"['yellow', 'yellow']",999.9,36.35
2025-10-30T11:44:18-04:00,14.0,ModeFlight.Flight,80,19.0,-200.0,-30900.0,30900.647,-2,-1,-128,21.964,8.625,16.621,2,0,99,"['yellow', 'yellow']",999.9,36.35
2025-10-30T11:44:18-04:00,14.5,ModeFlight.Flight,78,3.2,-200.0,-30900.0,30900.647,-1,-1,-128,8.82,5.465,16.621,0,19,77,"['yellow', 'yellow']",999.9,36.35
2025-10-30T11:44:19-04:00,15.0,ModeFlight.Flight,78,3.2,-200.0,-42100.0,42100.475,0,-1,-132,8.82,0.016,10.194,-2,7,103,"['yellow', 'yellow']",999.9,36.35
2025-10-30T11:44:19-04:00,15.5,ModeFlight.Flight,78,3.2,24000.0,-42100.0,48460.396,0,-1,-131,2.42,0.022,10.194,1,-9,133,"['yellow', 'yellow']",30.4,36.35
2025-10-30T11:44:20-04:00,16.0,ModeFlight.Ready,81,0.0,24000.0,-42100.0,48460.396,0,0,-131,2.597,-0.042,-0.062,1,-9,133,"['black', 'black']",30.4,36.35
2025-10-30T11:44:20-04:00,16.5,ModeFlight.Ready,81,0.0,24000.0,-42100.0,48460.396,0,0,-131,2.602,-0.042,-0.062,0,0,98,"['black', 'black']",30.4,36.29
2025-10-30T11:44:21-04:00,17.0,ModeFlight.Ready,81,0.0,18300.0,-15400.0,23917.567,0,0,-131,2.595,0.001,-5.796,0,0,98,"['black', 'black']",30.4,36.34
2025-10-30T11:44:21-04:00,17.5,ModeFlight.Ready,81,0.0,18300.0,-15400.0,23917.567,0,0,-131,2.595,0.004,-4.756,0,0,98,"['black', 'black']",30.4,36.34
2025-10-30T11:44:22-04:00,18.015,ModeFlight.Ready,81,0.0,18300.0,-15400.0,23917.567,0,0,-131,2.596,0.011,-2.939,0,0,98,"['black', 'black']",30.4,36.34
2025-10-30T11:44:22-04:00,18.5,ModeFlight.Ready,81,0.0,18300.0,-15400.0,23917.567,0,0,-131,2.592,0.013,-1.277,0,0,97,"['black', 'black']",24.7,36.49
2025-10-30T11:44:23-04:00,19.0,ModeFlight.Ready,81,0.0,18300.0,-15400.0,23917.567,0,0,-131,2.588,0.012,-1.277,0,0,98,"['black', 'black']",23.3,36.49
