ts_iso,elapsed_s,state,battery_percent,height_cm,flow_vx_cms,flow_vy_cms,speed_cms,angle_roll_deg,angle_pitch_deg,angle_yaw_deg,accel_x,accel_y,accel_z,colors,front_range,temp_c
2025-10-29T19:59:20-04:00,112.0,ModeFlight.Flight,42,999.9,1500.0,25000.0,25044.96,-1,0,9,-8,4,95,"['black', 'black']",999.9,46.15
2025-10-29T19:59:20-04:00,112.5,ModeFlight.Flight,42,999.9,-200.0,8300.0,8302.409,-1,0,9,-8,-8,100,"['black', 'black']",999.9,46.15
2025-10-29T19:59:21-04:00,113.0,ModeFlight.Flight,41,999.9,-200.0,8300.0,8302.409,5,0,9,5,-9,105,"['black', 'black']",999.9,46.15
2025-10-29T19:59:21-04:00,113.5,ModeFlight.Flight,41,999.9,-200.0,4400.0,4404.543,0,0,9,-7,-5,96,"['black', 'black']",999.9,46.15
2025-10-29T19:59:22-04:00,114.0,ModeFlight.Flight,41,999.9,-1000.0,4400.0,4512.206,0,0,9,-7,-5,96,"['black', 'black']",999.9,46.15
2025-10-29T19:59:22-04:00,114.5,ModeFlight.Flight,41,999.9,-6300.0,-29400.0,30067.424,0,0,9,-7,-5,96,"['black', 'black']",999.9,46.08
2025-10-29T19:59:23-04:00,115.0,ModeFlight.Flight,41,999.9,-6300.0,9000.0,10985.9,1,0,9,-5,-4,98,"['black', 'black']",999.9,46.08
2025-10-29T19:59:23-04:00,115.5,ModeFlight.Flight,41,999.9,100.0,9000.0,9000.556,2,0,8,-7,-1,99,"['black', 'black']",999.9,46.08
2025-10-29T19:59:24-04:00,116.0,ModeFlight.Flight,41,999.9,100.0,-6600.0,6600.758,-4,11,8,0,3,99,"['black', 'black']",999.9,46.0
2025-10-29T19:59:24-04:00,116.5,ModeFlight.Flight,41,999.9,28900.0,0.0,28900.0,-4,11,9,-6,-4,102,"['black', 'black']",999.9,46.0
2025-10-29T19:59:25-04:00,117.0,ModeFlight.Flight,41,999.9,28900.0,0.0,28900.0,-1,-1,9,-11,-4,102,"['black', 'black']",999.9,46.0
2025-10-29T19:59:25-04:00,117.5,ModeFlight.Flight,41,999.9,28900.0,0.0,28900.0,-1,-1,9,4,7,96,"['black', 'black']",999.9,46.0
2025-10-29T19:59:26-04:00,118.0,ModeFlight.Flight,41,999.9,28900.0,0.0,28900.0,0,0,9,0,-6,94,"['black', 'black']",999.9,46.0
2025-10-29T19:59:26-04:00,118.5,ModeFlight.Flight,41,999.9,28900.0,0.0,28900.0,-2,0,9,0,0,105,"['black', 'black']",999.9,46.0
2025-10-29T19:59:27-04:00,119.0,ModeFlight.Flight,41,999.9,28900.0,0.0,28900.0,-4,2,9,1,0,87,"['black', 'black']",999.9,46.0
2025-10-29T19:59:27-04:00,119.5,ModeFlight.Flight,41,25.5,28900.0,0.0,28900.0,0,0,9,0,0,87,"['black', 'black']",999.9,46.0
2025-10-29T19:59:28-04:00,120.0,ModeFlight.Flight,41,10.0,28900.0,0.0,28900.0,0,0,9,0,0,87,"['black', 'black']",119.9,45.97
2025-10-29T19:59:28-04:00,120.5,ModeFlight.Ready,43,10.0,28900.0,0.0,28900.0,0,0,9,0,0,112,"['yellow', 'yellow']",119.9,45.97
2025-10-29T19:59:29-04:00,121.0,ModeFlight.Ready,43,10.0,28900.0,0.0,28900.0,0,0,13,1,0,97,"['yellow', 'yellow']",119.9,45.97
2025-10-29T19:59:29-04:00,121.5,ModeFlight.Ready,46,10.0,28900.0,0.0,28900.0,0,0,13,0,-1,98,"['yellow', 'yellow']",34.9,45.97
2025-10-29T19:59:30-04:00,122.0,ModeFlight.Ready,46,-100.0,28900.0,0.0,28900.0,0,0,13,1,-1,98,"['yellow', 'yellow']",34.9,45.97
2025-10-29T19:59:30-04:00,122.515,ModeFlight.Ready,46,-100.0,28900.0,-48200.0,56200.089,0,0,13,1,0,98,"['yellow', 'yellow']",35.4,46.05
