ts_iso,elapsed_s,state,battery_percent,height_cm,flow_vx_cms,flow_vy_cms,speed_cms,angle_roll_deg,angle_pitch_deg,angle_yaw_deg,rel_x,rel_y,rel_z,accel_x,accel_y,accel_z,colors,front_range,temp_c
2025-10-30T12:39:27-04:00,7.5,ModeFlight.Ready,82,0.0,3100.0,200.0,3106.445,0,0,-8,27.999,-65.38,0.012,0,0,98,"['yellow', 'yellow']",999.9,33.72
2025-10-30T12:39:28-04:00,8.0,ModeFlight.Ready,82,0.0,3100.0,200.0,3106.445,0,0,-8,27.999,-65.38,0.012,0,0,98,"['yellow', 'yellow']",999.9,33.77
2025-10-30T12:39:28-04:00,8.5,ModeFlight.Ready,82,0.0,-100.0,2000.0,2002.498,0,0,-8,27.999,-65.382,0.012,0,0,98,"['yellow', 'yellow']",999.9,33.77
2025-10-30T12:39:29-04:00,9.0,ModeFlight.Ready,82,0.0,-100.0,2000.0,2002.498,0,0,-8,28.001,-65.377,0.009,0,0,98,"['yellow', 'yellow']",999.9,33.87
2025-10-30T12:39:29-04:00,9.5,ModeFlight.TakeOff,82,2.6,-100.0,2000.0,2002.498,0,0,-8,28.001,-0.026,1.136,0,0,98,"['yellow', 'yellow']",999.9,33.87
2025-10-30T12:39:30-04:00,10.0,ModeFlight.TakeOff,82,2.5,-100.0,2000.0,2002.498,0,0,0,0.0,0.002,2.629,-1,-1,97,"['yellow', 'yellow']",999.9,33.92
2025-10-30T12:39:30-04:00,10.5,ModeFlight.TakeOff,82,2.5,-100.0,2000.0,2002.498,0,0,0,0.0,0.002,2.629,-1,0,97,"['yellow', 'yellow']",999.9,33.92
2025-10-30T12:39:31-04:00,11.0,ModeFlight.TakeOff,76,2.5,-100.0,2000.0,2002.498,0,0,0,0.0,-0.126,3.019,-1,0,97,"['yellow', 'yellow']",999.9,33.92
2025-10-30T12:39:31-04:00,11.5,ModeFlight.TakeOff,74,2.5,-200.0,-45400.0,45400.441,0,0,0,-0.001,-0.125,2.789,0,-2,97,"['yellow', 'yellow']",35.1,33.92
2025-10-30T12:39:32-04:00,12.0,ModeFlight.Flight,72,2.4,-200.0,-45400.0,45400.441,0,0,0,0.334,-0.013,13.735,0,0,105,"['yellow', 'yellow']",35.1,33.92
2025-10-30T12:39:32-04:00,12.5,ModeFlight.Flight,71,34.4,-200.0,-45400.0,45400.441,0,0,0,0.334,0.572,38.776,1,0,105,"['yellow', 'yellow']",999.9,33.92
2025-10-30T12:39:33-04:00,13.0,ModeFlight.Flight,71,34.4,-200.0,-45400.0,45400.441,7,0,0,1.962,0.572,38.776,0,8,95,"['yellow', 'yellow']",999.9,33.92
2025-10-30T12:39:33-04:00,13.5,ModeFlight.Flight,71,46.3,-200.0,-45400.0,45400.441,5,0,0,1.962,0.572,38.776,0,7,94,"['yellow', 'yellow']",999.9,33.92
2025-10-30T12:39:34-04:00,14.0,ModeFlight.Flight,72,46.3,-200.0,-45400.0,45400.441,10,0,0,1.962,0.572,38.776,5,13,94,"['yellow', 'yellow']",999.9,33.92
2025-10-30T12:39:34-04:00,14.5,ModeFlight.Flight,72,999.9,-200.0,-45400.0,45400.441,10,0,0,1.962,-42.499,63.3,5,13,94,"['yellow', 'yellow']",999.9,33.92
2025-10-30T12:39:35-04:00,15.0,ModeFlight.Flight,72,999.9,-200.0,-45400.0,45400.441,10,0,0,-22.831,-42.499,63.3,5,13,94,"['yellow', 'yellow']",999.9,33.88
2025-10-30T12:39:35-04:00,15.5,ModeFlight.Flight,72,999.9,3700.0,-7900.0,8723.531,10,0,0,-22.831,-42.499,63.3,5,13,94,"['yellow', 'yellow']",999.9,33.88
2025-10-30T12:39:36-04:00,16.0,ModeFlight.Flight,72,999.9,3700.0,-7900.0,8723.531,-17,0,-46,-22.831,-42.499,63.3,0,13,88,"['yellow', 'yellow']",999.9,33.88
2025-10-30T12:39:36-04:00,16.5,ModeFlight.Flight,72,999.9,3700.0,-7900.0,8723.531,-18,1,-47,-22.831,-42.499,63.3,0,13,88,"['yellow', 'yellow']",999.9,33.88
2025-10-30T12:39:37-04:00,17.0,ModeFlight.Flight,72,999.9,3700.0,-7900.0,8723.531,-18,-2,-106,-22.831,-42.499,63.3,1,1,108,"['yellow', 'yellow']",999.9,33.88
2025-10-30T12:39:37-04:00,17.5,ModeFlight.Flight,72,999.9,3700.0,-7900.0,8723.531,-8,2,-151,-22.831,-42.499,63.3,-4,-7,92,"['yellow', 'yellow']",999.9,34.04
2025-10-30T12:39:38-04:00,18.0,ModeFlight.Flight,72,999.9,-8000.0,20400.0,21912.553,-1,2,-151,-22.831,-42.499,63.3,-4,-7,92,"['yellow', 'yellow']",999.9,34.04
2025-10-30T12:39:38-04:00,18.5,ModeFlight.Flight,72,999.9,-8000.0,20400.0,21912.553,-1,2,135,-6.712,-60.853,132.017,3,-1,103,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:39-04:00,19.0,ModeFlight.Flight,59,999.9,-8000.0,20400.0,21912.553,-1,2,134,-6.712,-60.853,132.017,3,-1,103,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:39-04:00,19.5,ModeFlight.Flight,59,999.9,-1700.0,-3900.0,4254.409,-2,1,133,-6.712,-60.853,132.017,-3,0,91,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:40-04:00,20.0,ModeFlight.Flight,59,999.9,-1700.0,-3900.0,4254.409,-2,1,133,13.238,-47.525,133.802,-3,0,91,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:40-04:00,20.5,ModeFlight.Flight,58,999.9,-1700.0,-3900.0,4254.409,-2,1,133,13.198,-47.481,130.543,-3,0,91,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:41-04:00,21.0,ModeFlight.Flight,57,999.9,-1700.0,-3900.0,4254.409,-2,1,110,16.045,-34.965,130.543,-6,-3,104,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:41-04:00,21.5,ModeFlight.Flight,57,76.9,-1700.0,-3900.0,4254.409,0,-5,110,16.045,-2.406,127.029,-6,-3,104,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:42-04:00,22.0,ModeFlight.Flight,57,76.9,-1700.0,-3900.0,4254.409,0,-5,110,-4.092,-2.406,127.029,-6,-3,104,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:42-04:00,22.5,ModeFlight.Flight,56,76.9,-7400.0,-16200.0,17810.109,-1,2,91,-4.092,-2.406,127.029,3,2,89,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:43-04:00,23.0,ModeFlight.Flight,56,76.9,-7400.0,-16200.0,17810.109,-1,2,94,-4.092,-2.406,127.029,7,8,109,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:43-04:00,23.5,ModeFlight.Flight,56,76.9,-7400.0,-16200.0,17810.109,-2,4,102,-4.092,-2.406,127.029,-8,15,114,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:44-04:00,24.0,ModeFlight.Flight,56,999.9,0.0,-900.0,900.0,0,3,102,30.816,-40.849,91.773,-8,15,114,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:44-04:00,24.5,ModeFlight.Flight,56,999.9,0.0,-900.0,900.0,0,2,-146,30.816,-32.887,88.596,0,2,105,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:45-04:00,25.0,ModeFlight.Flight,56,999.9,-7500.0,7200.0,10396.634,0,2,-143,30.883,-32.595,88.596,-9,2,94,"['yellow', 'yellow']",999.9,34.11
2025-10-30T12:39:45-04:00,25.5,ModeFlight.Flight,54,999.9,8800.0,-20400.0,22217.111,0,2,-101,30.883,-32.595,88.596,-3,13,94,"['yellow', 'yellow']",999.9,34.7
2025-10-30T12:39:46-04:00,26.0,ModeFlight.Flight,54,999.9,14500.0,30400.0,33681.004,0,2,-101,-0.899,-30.702,57.085,-3,13,94,"['yellow', 'yellow']",208.6,34.7
2025-10-30T12:39:46-04:00,26.5,ModeFlight.Flight,53,999.9,7500.0,-4800.0,8904.493,0,2,-100,-1.211,-31.24,39.9,4,8,111,"['yellow', 'yellow']",208.6,34.7
2025-10-30T12:39:47-04:00,27.0,ModeFlight.Flight,53,999.9,8400.0,800.0,8438.009,-1,-4,-100,-7.073,-40.173,53.475,-4,1,106,"['yellow', 'yellow']",208.6,34.7
2025-10-30T12:39:47-04:00,27.5,ModeFlight.Flight,52,999.9,800.0,1100.0,1360.147,-1,13,-100,-10.267,-43.719,53.475,-2,-2,76,"['yellow', 'yellow']",208.6,34.7
2025-10-30T12:39:48-04:00,28.0,ModeFlight.Flight,52,999.9,1500.0,1100.0,1860.108,0,13,-100,-12.934,-54.499,62.565,-2,-2,123,"['yellow', 'yellow']",208.6,34.7
2025-10-30T12:39:48-04:00,28.5,ModeFlight.Flight,52,88.6,15200.0,-5400.0,16130.716,0,-2,-100,-12.934,-54.499,75.693,-7,3,123,"['yellow', 'yellow']",68.8,34.7
2025-10-30T12:39:49-04:00,29.0,ModeFlight.Flight,52,70.7,15200.0,-5400.0,16130.716,-2,-1,-21,-18.204,-76.642,70.695,-2,-2,100,"['yellow', 'yellow']",98.2,34.7
2025-10-30T12:39:49-04:00,29.5,ModeFlight.Flight,52,70.7,15200.0,-5400.0,16130.716,-2,-1,-21,-18.34,-76.619,70.695,-1,-4,102,"['yellow', 'yellow']",98.2,35.08
2025-10-30T12:39:50-04:00,30.0,ModeFlight.Flight,51,85.5,2100.0,5800.0,6168.468,-10,0,-16,-8.583,-55.777,89.319,3,-12,103,"['yellow', 'yellow']",999.9,35.08
2025-10-30T12:39:50-04:00,30.5,ModeFlight.Flight,51,85.5,2100.0,5800.0,6168.468,3,0,-45,-8.221,-55.523,89.319,-6,0,101,"['yellow', 'yellow']",999.9,35.08
2025-10-30T12:39:51-04:00,31.0,ModeFlight.Flight,51,85.5,2100.0,-1200.0,2418.677,1,-1,-58,-8.221,-55.523,87.009,-4,-7,81,"['yellow', 'yellow']",999.9,35.08
2025-10-30T12:39:51-04:00,31.5,ModeFlight.Flight,51,85.5,18500.0,-1200.0,18538.878,0,-15,-41,0.463,-56.458,87.009,2,0,110,"['yellow', 'yellow']",999.9,35.08
2025-10-30T12:39:52-04:00,32.0,ModeFlight.Flight,51,85.5,18500.0,-5500.0,19300.259,0,-15,-40,-11.616,-55.831,60.467,-5,2,88,"['yellow', 'yellow']",999.9,35.08
2025-10-30T12:39:52-04:00,32.5,ModeFlight.Flight,51,85.5,-32200.0,0.0,32200.0,1,4,-27,-11.616,-55.831,60.467,3,10,97,"['yellow', 'yellow']",999.9,35.08
2025-10-30T12:39:53-04:00,33.0,ModeFlight.Flight,51,999.9,-13000.0,0.0,13000.0,1,2,-28,-11.616,-55.831,60.467,6,-7,90,"['yellow', 'yellow']",999.9,35.08
2025-10-30T12:39:53-04:00,33.5,ModeFlight.Flight,50,999.9,-13000.0,0.0,13000.0,0,-1,-28,-11.616,-42.163,36.736,0,2,101,"['yellow', 'yellow']",999.9,35.08
2025-10-30T12:39:54-04:00,34.0,ModeFlight.Flight,50,999.9,-13000.0,0.0,13000.0,0,-1,-28,-44.005,-42.163,36.736,0,2,101,"['yellow', 'yellow']",999.9,35.44
2025-10-30T12:39:54-04:00,34.5,ModeFlight.Flight,50,28.2,-13000.0,300.0,13003.461,0,1,-25,-44.005,-42.163,36.736,0,1,120,"['yellow', 'yellow']",999.9,35.44
2025-10-30T12:39:55-04:00,35.0,ModeFlight.Flight,50,28.2,9100.0,300.0,9104.944,0,1,-25,-44.005,-42.163,36.736,-1,-1,84,"['yellow', 'yellow']",999.9,35.44
2025-10-30T12:39:55-04:00,35.5,ModeFlight.Flight,50,28.2,4700.0,-1400.0,4904.08,0,0,-25,-44.005,-42.163,36.736,7,-2,97,"['yellow', 'yellow']",999.9,35.44
2025-10-30T12:39:56-04:00,36.0,ModeFlight.Flight,50,47.6,4700.0,-1400.0,4904.08,0,0,-25,-44.005,-42.163,36.736,-3,-2,104,"['yellow', 'yellow']",999.9,35.44
2025-10-30T12:39:56-04:00,36.5,ModeFlight.Flight,49,47.6,4700.0,-1400.0,4904.08,0,6,-25,-34.153,-51.227,40.404,-3,-2,93,"['yellow', 'yellow']",999.9,35.44
2025-10-30T12:39:57-04:00,37.0,ModeFlight.Flight,48,47.6,4700.0,-1400.0,4904.08,0,-15,-24,-34.153,-51.227,40.404,1,-1,93,"['yellow', 'yellow']",999.9,35.73
2025-10-30T12:39:57-04:00,37.5,ModeFlight.Flight,49,999.9,4700.0,-1400.0,4904.08,0,-15,-24,-34.153,-51.227,40.404,1,14,89,"['yellow', 'yellow']",999.9,35.73
2025-10-30T12:39:58-04:00,38.0,ModeFlight.Flight,49,61.9,4700.0,-1400.0,4904.08,1,8,-26,-34.153,-25.025,57.624,9,14,89,"['yellow', 'yellow']",999.9,35.73
2025-10-30T12:39:58-04:00,38.5,ModeFlight.Flight,49,61.9,2400.0,-12600.0,12826.535,1,8,-26,-118.153,-30.542,53.925,9,3,97,"['yellow', 'yellow']",999.9,35.73
2025-10-30T12:39:59-04:00,39.0,ModeFlight.Flight,49,61.9,6000.0,-12600.0,13955.644,0,-10,-91,-118.334,-30.829,53.925,-2,4,102,"['yellow', 'yellow']",138.7,35.86
2025-10-30T12:39:59-04:00,39.5,ModeFlight.Flight,49,46.6,6000.0,-12600.0,13955.644,-3,-6,-95,-118.334,-30.829,53.925,7,-1,101,"['yellow', 'yellow']",138.7,35.86
2025-10-30T12:40:00-04:00,40.0,ModeFlight.Flight,49,46.6,6000.0,-12600.0,13955.644,-1,-10,-158,-118.334,-30.829,69.645,-5,0,88,"['yellow', 'yellow']",224.3,35.86
2025-10-30T12:40:00-04:00,40.5,ModeFlight.Flight,49,999.9,6000.0,-12600.0,13955.644,-2,1,-158,-125.258,-3.218,67.493,-5,0,88,"['yellow', 'yellow']",224.3,35.86
2025-10-30T12:40:01-04:00,41.0,ModeFlight.Flight,49,999.9,6000.0,-12600.0,13955.644,-2,0,169,-118.976,-3.218,67.493,9,4,96,"['yellow', 'yellow']",224.3,35.86
2025-10-30T12:40:01-04:00,41.5,ModeFlight.Flight,49,999.9,6000.0,-12600.0,13955.644,-2,1,168,-118.976,-3.218,67.493,6,-5,97,"['yellow', 'yellow']",999.9,35.96
2025-10-30T12:40:02-04:00,42.0,ModeFlight.Flight,48,999.9,6000.0,-12600.0,13955.644,0,1,168,-118.976,-3.218,67.493,6,5,100,"['yellow', 'yellow']",999.9,35.96
2025-10-30T12:40:02-04:00,42.5,ModeFlight.Flight,48,999.9,6000.0,-12600.0,13955.644,0,1,167,-118.976,-3.218,67.493,3,1,95,"['yellow', 'yellow']",999.9,36.03
2025-10-30T12:40:03-04:00,43.0,ModeFlight.Flight,48,999.9,6000.0,-12600.0,13955.644,0,1,167,-92.917,6.332,47.637,3,1,95,"['yellow', 'yellow']",999.9,36.06
2025-10-30T12:40:03-04:00,43.5,ModeFlight.Flight,48,999.9,6000.0,-12600.0,13955.644,0,1,167,-92.917,6.332,47.637,3,-4,98,"['yellow', 'yellow']",999.9,36.06
2025-10-30T12:40:04-04:00,44.0,ModeFlight.Flight,48,999.9,14800.0,200.0,14801.351,0,-3,167,-92.917,6.332,47.637,-7,-3,102,"['yellow', 'yellow']",999.9,36.06
2025-10-30T12:40:04-04:00,44.5,ModeFlight.Flight,48,999.9,15500.0,200.0,15501.29,0,-3,167,-106.94,10.117,31.627,-7,-3,102,"['yellow', 'yellow']",999.9,36.17
2025-10-30T12:40:05-04:00,45.0,ModeFlight.Flight,48,999.9,15500.0,200.0,15501.29,1,-2,167,-106.94,10.117,31.627,-1,-7,95,"['yellow', 'yellow']",177.6,36.19
2025-10-30T12:40:05-04:00,45.5,ModeFlight.Flight,48,999.9,15500.0,200.0,15501.29,1,-2,167,-111.832,10.201,37.46,-1,-7,95,"['yellow', 'yellow']",159.5,36.19
2025-10-30T12:40:06-04:00,46.0,ModeFlight.Flight,48,999.9,15500.0,200.0,15501.29,1,-2,166,-113.659,7.729,35.629,-11,-3,110,"['yellow', 'yellow']",159.5,36.19
2025-10-30T12:40:06-04:00,46.5,ModeFlight.Flight,48,999.9,15500.0,200.0,15501.29,-12,0,166,-113.725,7.497,35.629,-11,-13,92,"['yellow', 'yellow']",159.5,36.19
2025-10-30T12:40:07-04:00,47.0,ModeFlight.Flight,48,999.9,15500.0,46600.0,49110.182,2,2,167,-113.725,-26.299,57.888,-1,4,98,"['yellow', 'yellow']",159.5,36.19
2025-10-30T12:40:07-04:00,47.5,ModeFlight.Flight,48,4.5,68400.0,-48300.0,83734.402,0,0,166,-114.839,-26.299,1.563,13,16,134,"['yellow', 'yellow']",117.5,36.19
2025-10-30T12:40:08-04:00,48.0,ModeFlight.Flight,48,4.5,68400.0,-116800.0,135354.35,0,0,167,-115.672,-30.321,1.563,-9,6,110,"['yellow', 'yellow']",117.5,36.19
2025-10-30T12:40:08-04:00,48.5,ModeFlight.Flight,48,32.1,15100.0,-116800.0,117772.026,4,0,167,-115.672,-20.614,27.369,-9,6,110,"['yellow', 'yellow']",118.1,36.19
2025-10-30T12:40:09-04:00,49.0,ModeFlight.Flight,48,32.1,15100.0,-116800.0,117772.026,-113,0,152,-121.966,-14.711,-16.259,-2,-17,83,"['yellow', 'yellow']",118.1,36.19
2025-10-30T12:40:09-04:00,49.5,ModeFlight.Flight,48,0.0,15100.0,-68400.0,70046.913,-108,23,133,-120.77,-20.507,-179.98,329,588,0,"['yellow', 'yellow']",999.9,36.19
2025-10-30T12:40:10-04:00,50.0,ModeFlight.Ready,48,0.0,68400.0,-21100.0,71580.514,19,39,-99,-121.008,-20.507,-179.98,38,-4,0,"['black', 'black']",13.4,36.39
2025-10-30T12:40:10-04:00,50.5,ModeFlight.Ready,52,0.0,3000.0,-68400.0,68465.758,19,39,-99,-121.008,-20.507,-179.98,20,63,-86,"['black', 'black']",13.4,36.45
2025-10-30T12:40:11-04:00,51.0,ModeFlight.Ready,52,0.0,3000.0,-68400.0,68465.758,31,25,-24,-121.008,-20.507,-179.98,1,4,-100,"['black', 'black']",13.1,36.45
2025-10-30T12:40:11-04:00,51.5,ModeFlight.Ready,53,0.0,3000.0,-68400.0,68465.758,6,8,-23,-120.07,-15.103,-986.913,1,3,-100,"['black', 'black']",13.1,36.45
2025-10-30T12:40:12-04:00,52.0,ModeFlight.Ready,52,0.0,3000.0,-68400.0,68465.758,6,8,-23,-119.542,-15.138,-797.91,1,3,-100,"['black', 'black']",13.5,36.45
2025-10-30T12:40:12-04:00,52.5,ModeFlight.Ready,53,0.0,3000.0,-68400.0,68465.758,2,0,-23,-119.38,-15.144,-516.157,1,3,-100,"['black', 'black']",13.5,36.45
2025-10-30T12:40:13-04:00,53.0,ModeFlight.Ready,53,0.0,3000.0,-68400.0,68465.758,2,0,-23,-119.376,-15.146,-239.893,1,3,-100,"['black', 'black']",13.5,36.45
2025-10-30T12:40:13-04:00,53.5,ModeFlight.Ready,57,0.0,3000.0,-68400.0,68465.758,2,0,-23,-119.334,-15.15,41.543,1,3,-100,"['black', 'black']",13.2,36.45
2025-10-30T12:40:14-04:00,54.0,ModeFlight.Ready,58,0.0,3000.0,-68400.0,68465.758,2,0,-23,-119.058,-15.079,280.423,1,3,-100,"['black', 'black']",13.3,36.45
2025-10-30T12:40:14-04:00,54.5,ModeFlight.Ready,58,0.0,-200.0,-300.0,360.555,2,0,-23,-119.058,-15.079,280.423,1,3,-100,"['black', 'black']",13.3,36.45
